cutout_id,Mvir,redshift
8866,247301500000000.0,0.1577
8870,137827600000000.0,0.1553
8873,298626400000000.0,0.1562
8881,213277100000000.0,0.1554
8886,112934000000000.0,0.1552
8888,162240500000000.0,0.1556
8889,106109900000000.0,0.1569
8904,118412500000000.0,0.1562
8914,126774500000000.0,0.1566
8915,215007200000000.0,0.1566
8917,213757700000000.0,0.1552
8920,185307900000000.0,0.1568
8922,293244000000000.0,0.1564
8933,211643200000000.0,0.1562
8934,206645200000000.0,0.1556
8941,117451400000000.0,0.1566
8944,102745900000000.0,0.156
8947,202127900000000.0,0.1561
8953,120046500000000.0,0.1569
8963,117355300000000.0,0.1566
8966,169449100000000.0,0.1557
8974,114279600000000.0,0.156
8984,146766200000000.0,0.1569
8988,171659700000000.0,0.1557
9016,108416700000000.0,0.156
9039,140807100000000.0,0.1553
9041,165604500000000.0,0.157
9045,109185600000000.0,0.1569
9051,127062800000000.0,0.1561
9052,150322400000000.0,0.1558
9063,119758100000000.0,0.1558
9078,153398000000000.0,0.1558
9080,345049500000000.0,0.1554
9086,102745900000000.0,0.156
9088,108512800000000.0,0.1564
9099,250857700000000.0,0.1566
9100,269792200000000.0,0.1561
9103,157434800000000.0,0.1566
9111,104379900000000.0,0.1568
9130,137347000000000.0,0.1562
9135,216256600000000.0,0.1553
9140,206453000000000.0,0.1557
9141,194054300000000.0,0.1565
9146,115625200000000.0,0.1553
9151,125813300000000.0,0.1578
9166,185500100000000.0,0.1578
9171,358601600000000.0,0.1576
9196,184539000000000.0,0.159
9203,164066700000000.0,0.158
9219,122833800000000.0,0.1593
9220,102265400000000.0,0.1582
9228,280076400000000.0,0.1593
9241,117739700000000.0,0.1595
9249,205395800000000.0,0.1584
9260,172620900000000.0,0.158
9279,145516700000000.0,0.1592
9280,136770300000000.0,0.1577
9282,111204000000000.0,0.1574
9322,273732900000000.0,0.159
9325,334092500000000.0,0.1585
9343,534490300000000.0,0.1585
9345,143113800000000.0,0.1572
9352,365233500000000.0,0.1599
9356,287284900000000.0,0.1596
9363,120623200000000.0,0.1578
9371,128216200000000.0,0.1593
9380,175792600000000.0,0.1577
9394,121776500000000.0,0.1577
9397,148111800000000.0,0.1581
9406,145997300000000.0,0.158
9414,106975000000000.0,0.1588
9417,181463400000000.0,0.1578
9418,579279500000000.0,0.1592
9427,306027200000000.0,0.159
9446,666166600000000.0,0.159
9449,108801100000000.0,0.1595
9460,121872600000000.0,0.1577
9464,172236400000000.0,0.1588
9491,166854000000000.0,0.1616
9507,249896600000000.0,0.1605
9510,713550800000000.0,0.1623
9513,112645700000000.0,0.1596
9516,105533200000000.0,0.1609
9519,149072900000000.0,0.1615
9530,156858200000000.0,0.1604
9568,134271400000000.0,0.1609
9581,100823700000000.0,0.1612
9586,120334800000000.0,0.1615
9597,238074500000000.0,0.1601
9607,103995400000000.0,0.1609
9616,131772400000000.0,0.1609
9620,141864400000000.0,0.1599
9629,124948300000000.0,0.1609
9636,185115700000000.0,0.1617
9637,252972200000000.0,0.1601
9646,113318500000000.0,0.1595
9652,1560316000000000.0,0.1623
9653,116682500000000.0,0.1612
9659,102265400000000.0,0.1617
9664,149265100000000.0,0.1597
9666,276039600000000.0,0.1615
9679,227309800000000.0,0.1607
9692,172140300000000.0,0.1617
9696,474034600000000.0,0.1612
9713,302759300000000.0,0.1611
9721,132733500000000.0,0.1604
9726,110242800000000.0,0.1616
9734,208087000000000.0,0.1599
9773,106013800000000.0,0.1603
9775,123987100000000.0,0.1607
9791,123698800000000.0,0.1605
9802,112549600000000.0,0.1599
9818,112453500000000.0,0.1616
9820,118124200000000.0,0.1605
9857,105917700000000.0,0.1619
9858,105341000000000.0,0.1603
9867,131772400000000.0,0.1601
9871,103995400000000.0,0.1597
9902,181078900000000.0,0.1626
9907,121392100000000.0,0.1631
9908,103707100000000.0,0.1621
9913,106398300000000.0,0.1638
9930,531126300000000.0,0.1636
9933,103322600000000.0,0.1634
9938,109858400000000.0,0.1639
9939,108897200000000.0,0.162
9946,170025800000000.0,0.1638
9951,237401700000000.0,0.1619
9952,111300100000000.0,0.1617
9960,275078500000000.0,0.1643
9962,151764100000000.0,0.1636
9967,202224000000000.0,0.1638
9970,433090000000000.0,0.163
9973,150995200000000.0,0.1623
9974,156281500000000.0,0.1636
9977,142441000000000.0,0.1638
9980,114664100000000.0,0.1626
9982,149649600000000.0,0.1632
9987,156185400000000.0,0.1624
9994,140422700000000.0,0.1619
10013,173197500000000.0,0.163
10022,109570000000000.0,0.1621
10028,147342900000000.0,0.1627
10031,447795400000000.0,0.164
10056,167719000000000.0,0.1642
10065,215295500000000.0,0.163
10071,223080700000000.0,0.1634
10072,112645700000000.0,0.164
10074,159549300000000.0,0.1626
10075,268350500000000.0,0.1628
10077,154455300000000.0,0.1628
10085,253260600000000.0,0.1624
10091,117835800000000.0,0.1619
10092,543525000000000.0,0.1635
10094,118220300000000.0,0.1632
10100,214238300000000.0,0.1624
10105,122161000000000.0,0.1624
10107,112453500000000.0,0.1624
10110,248070400000000.0,0.163
10113,769008600000000.0,0.1635
10122,123026000000000.0,0.1636
10132,293628500000000.0,0.1626
10147,283824800000000.0,0.1617
10150,147342900000000.0,0.1621
10161,177426600000000.0,0.1639
10182,104187600000000.0,0.1639
10185,248839300000000.0,0.1627
10196,281325900000000.0,0.1632
10210,444335300000000.0,0.1638
10213,180694400000000.0,0.1639
10220,173966500000000.0,0.1634
10237,267485400000000.0,0.1621
10242,305450500000000.0,0.1635
10262,145901200000000.0,0.1627
10263,282383100000000.0,0.1631
10265,246628700000000.0,0.1624
10269,193862100000000.0,0.1642
10284,228270900000000.0,0.1628
10296,249800500000000.0,0.1643
10305,190978600000000.0,0.1654
10312,107455500000000.0,0.1653
10373,118220300000000.0,0.1661
10377,116394100000000.0,0.1644
10378,108801100000000.0,0.1659
10383,184539000000000.0,0.1657
10395,154743600000000.0,0.1657
10406,149169000000000.0,0.1663
10409,159261000000000.0,0.1649
10410,113414600000000.0,0.1665
10422,246340400000000.0,0.1661
10423,199148300000000.0,0.1668
10448,116394100000000.0,0.1658
10451,105341000000000.0,0.1659
10453,113895200000000.0,0.1659
10454,237113400000000.0,0.1644
10458,158972700000000.0,0.1643
10463,152533000000000.0,0.1654
10464,303239900000000.0,0.1657
10474,181559500000000.0,0.1649
10481,229712600000000.0,0.1661
10488,181847800000000.0,0.1654
10490,151668000000000.0,0.1647
10491,143690500000000.0,0.1655
10495,114087400000000.0,0.1646
10497,111684500000000.0,0.1647
10498,102361500000000.0,0.1651
10500,106109900000000.0,0.1659
10503,310352300000000.0,0.1657
10506,104956600000000.0,0.1658
10512,558038300000000.0,0.1661
10526,486048800000000.0,0.1649
10531,202416200000000.0,0.1649
10536,297665300000000.0,0.1646
10541,120238700000000.0,0.1659
10552,187038000000000.0,0.1663
10563,180213900000000.0,0.1651
10570,109185600000000.0,0.1662
10573,215295500000000.0,0.1659
10579,419730100000000.0,0.1657
10582,173101400000000.0,0.1666
10585,133310200000000.0,0.1657
10586,161087200000000.0,0.1647
10588,349182400000000.0,0.1666
10590,140422700000000.0,0.1654
10601,102265400000000.0,0.1655
10614,153494200000000.0,0.1646
10617,175312100000000.0,0.1661
10620,103611000000000.0,0.1642
10625,146958400000000.0,0.1651
10630,232019400000000.0,0.1644
10631,117355300000000.0,0.1661
10640,327845100000000.0,0.165
10642,112453500000000.0,0.1659
10643,200974500000000.0,0.165
10644,108416700000000.0,0.165
10654,177234300000000.0,0.1651
10673,149457400000000.0,0.1663
10685,758436100000000.0,0.1661
10693,178676000000000.0,0.1643
10695,285554900000000.0,0.1663
10698,104476000000000.0,0.1663
10706,194438800000000.0,0.1649
10709,261141900000000.0,0.1651
10736,100535300000000.0,0.1646
10751,215968300000000.0,0.1678
10761,242591900000000.0,0.1683
10774,104379900000000.0,0.1663
10805,417038900000000.0,0.1685
10811,235383300000000.0,0.1681
10817,1067443000000000.0,0.1688
10819,273348400000000.0,0.1685
10820,120719300000000.0,0.1672
10821,392145400000000.0,0.1669
10824,134367500000000.0,0.1681
10826,117739700000000.0,0.1685
10838,140230400000000.0,0.1681
10846,130522900000000.0,0.168
10856,148400100000000.0,0.1677
10863,281422000000000.0,0.1683
10866,401564600000000.0,0.1689
10871,124659900000000.0,0.1684
10879,182520600000000.0,0.1683
10907,109089500000000.0,0.1683
10911,223273000000000.0,0.1673
10928,522764400000000.0,0.1673
10949,107647800000000.0,0.1678
10956,161856100000000.0,0.1665
10962,133502400000000.0,0.1689
10971,100535300000000.0,0.1685
10972,155800900000000.0,0.1673
10978,240092900000000.0,0.1668
10981,275559000000000.0,0.1688
10984,118604800000000.0,0.1674
10989,100631400000000.0,0.1669
10993,126774500000000.0,0.1677
10998,191651400000000.0,0.1681
11000,266043700000000.0,0.1665
11006,133790800000000.0,0.1676
11007,257777900000000.0,0.1674
11008,146477800000000.0,0.1685
11016,101977000000000.0,0.1678
11028,111972900000000.0,0.1676
11031,114568000000000.0,0.1672
11032,195303800000000.0,0.1668
11039,111011700000000.0,0.1669
11042,105148800000000.0,0.168
11046,100054700000000.0,0.1685
11050,103322600000000.0,0.1684
11062,151283500000000.0,0.1685
11063,100823700000000.0,0.1663
11066,101208100000000.0,0.1666
11076,112549600000000.0,0.1665
11077,254317800000000.0,0.1689
11083,192900900000000.0,0.1687
11084,266620400000000.0,0.1674
11087,107167200000000.0,0.1685
11098,309487300000000.0,0.1674
11099,207414200000000.0,0.1674
11117,105052700000000.0,0.1677
11120,125525000000000.0,0.168
11129,156281500000000.0,0.1666
11131,108128300000000.0,0.1676
11136,116778600000000.0,0.1672
11168,129369500000000.0,0.1687
11184,112645700000000.0,0.1703
11188,107647800000000.0,0.1689
11197,154167000000000.0,0.171
11199,106206000000000.0,0.171
11220,298434200000000.0,0.1698
11226,195015400000000.0,0.1703
11246,165316200000000.0,0.1704
11249,236632800000000.0,0.1689
11253,177426600000000.0,0.1706
11265,488355600000000.0,0.1704
11266,119854200000000.0,0.1702
11270,112453500000000.0,0.1702
11272,119373700000000.0,0.1698
11282,385417400000000.0,0.1691
11284,422133000000000.0,0.1709
11285,168007400000000.0,0.1698
11291,135328600000000.0,0.1691
11292,112261200000000.0,0.1694
11303,188960300000000.0,0.1691
11326,171467500000000.0,0.1704
11327,103611000000000.0,0.1709
11328,104187600000000.0,0.1696
11333,182136200000000.0,0.1696
11364,154839800000000.0,0.1696
11367,107743900000000.0,0.17
11371,115240800000000.0,0.1694
11372,288246100000000.0,0.1707
11375,131003500000000.0,0.1695
11381,123506600000000.0,0.1689
11384,142729400000000.0,0.1689
11407,134271400000000.0,0.1698
11412,107359400000000.0,0.1707
11438,109858400000000.0,0.1691
11446,147823400000000.0,0.1695
11462,136385900000000.0,0.1706
11476,117547500000000.0,0.1695
11484,223849700000000.0,0.1695
11490,264025300000000.0,0.1706
11499,105052700000000.0,0.1698
11511,278442400000000.0,0.1692
11521,284209300000000.0,0.1703
11542,307084400000000.0,0.1707
11549,261814700000000.0,0.1695
11552,113702900000000.0,0.1688
11554,148496200000000.0,0.1709
11572,180598300000000.0,0.1724
11577,116394100000000.0,0.1732
11579,306603900000000.0,0.172
11595,161856100000000.0,0.1732
11622,117163000000000.0,0.1711
11633,170025800000000.0,0.1718
11642,145901200000000.0,0.1713
11646,164066700000000.0,0.1728
11655,153494200000000.0,0.172
11657,153590300000000.0,0.1724
11682,291514000000000.0,0.1724
11694,109473900000000.0,0.1724
11706,188287500000000.0,0.172
11714,139846000000000.0,0.1714
11721,122737700000000.0,0.1718
11724,101304200000000.0,0.1732
11735,172813100000000.0,0.1715
11750,103418700000000.0,0.1715
11751,505175500000000.0,0.1732
11752,102169300000000.0,0.171
11755,117547500000000.0,0.1722
11760,107647800000000.0,0.1721
11763,181943900000000.0,0.1728
11779,106494400000000.0,0.1724
11787,605807000000000.0,0.1721
11791,343415600000000.0,0.1715
11797,139077100000000.0,0.1717
11807,119950400000000.0,0.1729
11809,108897200000000.0,0.1715
11813,234422200000000.0,0.1722
11819,141479900000000.0,0.1726
11837,111972900000000.0,0.1715
11838,100054700000000.0,0.1715
11885,221446800000000.0,0.1726
11892,204050200000000.0,0.1715
11893,143113800000000.0,0.1711
11894,140807100000000.0,0.1715
11907,118316400000000.0,0.1728
11911,109954500000000.0,0.1733
11944,115144700000000.0,0.1726
11948,310640700000000.0,0.1731
11967,327268400000000.0,0.1722
11970,262679700000000.0,0.1713
11974,225579700000000.0,0.175
11976,100247000000000.0,0.1748
11982,402525700000000.0,0.1748
11991,130042300000000.0,0.1742
11995,266812600000000.0,0.1755
12019,124948300000000.0,0.1739
12020,179060500000000.0,0.1755
12024,217698400000000.0,0.1744
12030,190882500000000.0,0.1757
12035,138019800000000.0,0.1754
12067,269984400000000.0,0.1751
12068,121680400000000.0,0.1751
12074,392241500000000.0,0.1746
12078,132349100000000.0,0.1739
12118,108320600000000.0,0.1746
12122,187614700000000.0,0.1754
12124,143113800000000.0,0.1739
12150,216833300000000.0,0.1751
12163,111684500000000.0,0.1748
12172,100823700000000.0,0.1746
12181,124467700000000.0,0.175
12182,153686400000000.0,0.1744
12194,121007600000000.0,0.1753
12246,209240300000000.0,0.1751
12263,139269300000000.0,0.1757
12277,176081000000000.0,0.1758
12285,143306100000000.0,0.1746
12305,101880900000000.0,0.1755
12313,367828500000000.0,0.1744
12333,100054700000000.0,0.1744
12342,540449400000000.0,0.1743
12356,101880900000000.0,0.175
12357,322366600000000.0,0.1753
12358,120911500000000.0,0.175
12373,185404000000000.0,0.1744
12376,131195700000000.0,0.174
12380,123410500000000.0,0.1757
12381,149841800000000.0,0.1778
12393,117355300000000.0,0.1773
12411,142441000000000.0,0.1778
12414,108608900000000.0,0.1768
12451,152340800000000.0,0.1776
12452,217025600000000.0,0.1783
12463,335918700000000.0,0.1776
12474,132637400000000.0,0.1778
12475,220293400000000.0,0.1779
12481,200493900000000.0,0.1778
12485,203089000000000.0,0.1768
12487,464999900000000.0,0.1762
12488,103803200000000.0,0.1778
12491,121199800000000.0,0.1778
12494,103034300000000.0,0.1778
12502,134848000000000.0,0.1779
12510,190402000000000.0,0.1769
12524,138692600000000.0,0.1766
12540,216737200000000.0,0.176
12562,177234300000000.0,0.1775
12565,117163000000000.0,0.1771
12566,150899100000000.0,0.1772
12567,385994100000000.0,0.1773
12579,109089500000000.0,0.1771
12598,392529800000000.0,0.1782
12608,131195700000000.0,0.1771
12611,114664100000000.0,0.1762
12616,111396200000000.0,0.1775
12618,102842100000000.0,0.1775
12620,100823700000000.0,0.1765
12624,114568000000000.0,0.1771
12627,148111800000000.0,0.1771
12629,155993100000000.0,0.1778
12639,194438800000000.0,0.1772
12648,148015700000000.0,0.1771
12650,116298000000000.0,0.176
12653,201647300000000.0,0.1782
12664,115336900000000.0,0.1758
12666,155416400000000.0,0.1778
12674,104476000000000.0,0.1762
12684,216448900000000.0,0.1761
12691,109185600000000.0,0.1776
12700,309775600000000.0,0.1768
12705,106013800000000.0,0.1771
12721,325922800000000.0,0.1779
12729,138788700000000.0,0.1773
12733,136962500000000.0,0.1784
12746,228078700000000.0,0.1778
12754,124467700000000.0,0.1768
12777,280076400000000.0,0.1771
12790,237401700000000.0,0.178
12817,122161000000000.0,0.179
12835,129273400000000.0,0.1789
12841,153878600000000.0,0.1798
12862,232499900000000.0,0.1786
12868,104187600000000.0,0.1796
12877,245955900000000.0,0.1784
12880,145805000000000.0,0.1797
12899,100150900000000.0,0.1797
12900,141479900000000.0,0.1793
12907,125140500000000.0,0.1782
12917,106302200000000.0,0.1798
12931,282190900000000.0,0.18
12933,119373700000000.0,0.1789
12937,127062800000000.0,0.1787
12938,138980900000000.0,0.1794
12946,105725500000000.0,0.18
12948,141672100000000.0,0.179
12958,155128100000000.0,0.1797
12963,331497400000000.0,0.1805
12964,115817400000000.0,0.1791
12979,221831300000000.0,0.1787
12981,102842100000000.0,0.1796
13012,129177300000000.0,0.1791
13017,289976100000000.0,0.1789
13022,128696700000000.0,0.1803
13025,133214100000000.0,0.1796
13039,108801100000000.0,0.1805
13063,980747900000000.0,0.1807
13077,103611000000000.0,0.179
13082,200301700000000.0,0.1787
13087,134367500000000.0,0.1797
13104,199917300000000.0,0.1784
13107,106013800000000.0,0.1786
13114,121392100000000.0,0.18
13119,105052700000000.0,0.1784
13120,344665000000000.0,0.1789
13130,202608500000000.0,0.1801
13131,283248200000000.0,0.1798
13144,178676000000000.0,0.1791
13146,1906999000000000.0,0.1804
13147,162625000000000.0,0.1784
13158,153782500000000.0,0.1794
13166,335918700000000.0,0.1798
13172,218659500000000.0,0.1789
13180,232019400000000.0,0.1804
13186,209048100000000.0,0.1801
13205,302374900000000.0,0.1784
13209,122257100000000.0,0.1786
13215,213277100000000.0,0.1796
13227,114664100000000.0,0.1791
13230,178579900000000.0,0.1791
13245,108032200000000.0,0.1801
13246,710379100000000.0,0.1826
13268,119854200000000.0,0.1814
13285,107936100000000.0,0.1821
13302,1400766000000000.0,0.1818
13311,186076800000000.0,0.1808
13318,117643600000000.0,0.1815
13335,126101700000000.0,0.1808
13337,116874700000000.0,0.1805
13351,120142600000000.0,0.1823
13364,347740700000000.0,0.1821
13381,207318000000000.0,0.181
13387,101592600000000.0,0.1815
13389,102073100000000.0,0.1818
13393,117163000000000.0,0.1825
13394,133886900000000.0,0.1821
13396,130138400000000.0,0.1822
13406,364464500000000.0,0.1819
13433,135520800000000.0,0.1822
13450,160798800000000.0,0.1826
13452,509212300000000.0,0.1828
13461,101688700000000.0,0.1811
13463,112453500000000.0,0.1814
13464,192804800000000.0,0.1811
13467,419345700000000.0,0.1829
13473,156281500000000.0,0.1816
13477,126582200000000.0,0.1823
13490,606383600000000.0,0.1828
13492,178964400000000.0,0.1818
13497,370039200000000.0,0.1816
13514,103803200000000.0,0.181
13515,127351100000000.0,0.1816
13518,143690500000000.0,0.1811
13522,126101700000000.0,0.1814
13537,240573500000000.0,0.1829
13546,156377600000000.0,0.181
13550,111396200000000.0,0.181
13553,537469900000000.0,0.1812
13569,147535100000000.0,0.1819
13570,107071100000000.0,0.1819
13571,185211800000000.0,0.1819
13578,153494200000000.0,0.1823
13579,104379900000000.0,0.1825
13587,147439000000000.0,0.1814
13589,176657700000000.0,0.1811
13602,115048500000000.0,0.1814
13610,101015900000000.0,0.1814
13618,136674200000000.0,0.1814
13619,168584100000000.0,0.1825
13628,130619000000000.0,0.1807
13638,314485200000000.0,0.181
13650,121776500000000.0,0.181
13654,110627300000000.0,0.1823
13669,106878800000000.0,0.1812
13678,173774200000000.0,0.1828
13679,134079100000000.0,0.1821
13682,115913600000000.0,0.1816
13683,162528900000000.0,0.1826
13687,113318500000000.0,0.1821
13705,177042100000000.0,0.1825
13714,369750800000000.0,0.1839
13722,302951500000000.0,0.1853
13724,823409200000000.0,0.1843
13729,112261200000000.0,0.184
13731,106975000000000.0,0.1842
13742,112837900000000.0,0.1828
13747,386090200000000.0,0.1846
13753,242303600000000.0,0.1839
13772,153974700000000.0,0.1846
13799,100535300000000.0,0.1835
13816,109377800000000.0,0.185
13825,133790800000000.0,0.183
13833,190978600000000.0,0.1836
13839,289399500000000.0,0.1842
13844,118604800000000.0,0.1833
13848,261141900000000.0,0.1847
13852,115817400000000.0,0.1849
13855,882423200000000.0,0.185
13861,102073100000000.0,0.1837
13870,176177100000000.0,0.1847
